P_MASS,P_RADIUS,P_SEMI_MAJOR_AXIS,P_ECCENTRICITY,P_IMPACT_PARAMETER,P_IMPACT_PARAMETER_ERROR_MIN,P_IMPACT_PARAMETER_ERROR_MAX,S_DISTANCE,S_MASS,S_MASS_ERROR_MIN,S_MASS_ERROR_MAX,S_RADIUS,S_RADIUS_ERROR_MIN,S_RADIUS_ERROR_MAX,S_AGE,S_AGE_ERROR_MIN,S_AGE_ERROR_MAX,S_TEMPERATURE,P_ESCAPE,P_POTENTIAL,P_GRAVITY,P_DENSITY,P_DISTANCE,P_FLUX,P_FLUX_MIN,P_FLUX_MAX,P_TEMP_EQUIL,P_TEMP_SURF,S_RADIUS_EST,S_LUMINOSITY,S_HZ_OPT_MIN,S_HZ_OPT_MAX,S_HZ_CON_MIN,S_HZ_CON_MAX,S_HZ_CON0_MIN,S_HZ_CON0_MAX,S_HZ_CON1_MIN,S_HZ_CON1_MAX,S_SNOW_LINE,S_ABIO_ZONE,S_TIDAL_LOCK,P_HABZONE_OPT,P_HABZONE_CON,P_HABITABLE,P_ESI
9165.4953,11.8826,3.49516,0.596681,0.5788900000000001,-0.18294200000000008,0.12089999999999998,153.647,1.82,-0.11,0.11,6.47,-0.14800000000000002,0.17260000000000006,7.730739999999996,-2.283149999999998,2.4172999999999996,4850.0,27.77296396030724,771.33753,64.913195,5.462878047146753,4.1173478,1.3571644,0.42719835,6.6952764,253.89304,297.8244290000001,6.47,13.304544,2.8767576,6.9980892,3.6438473,6.6348121,3.8568803,6.6348121,3.5177551,6.6348121,9.8483567,0.50293278,0.56325915,1.0,1.0,0.0,0.39313724
6.3565601,2.39894,0.08,0.0,0.386498,-0.22701399999999994,0.2110350000000002,28.1989,0.29,-0.25,0.25,0.74,-0.05,0.05,3.53,-3.59,3.59,4691.0,1.627801280514785,2.649737,1.1045449,0.4604304099708153,0.08,37.741576,37.741576,37.741576,631.46592,713.14153,0.74,0.24154608,0.39022102,0.95578722,0.49427484,0.90617067,0.52327023,0.90617067,0.47717192,0.90617067,1.3269781,0.20748469,0.29218188,0.0,0.0,0.0,0.26896789
944.27335,13.1157,1.348279,0.4465,0.41198000000000007,-0.20415399999999992,0.1390500000000001,57.6207,1.05,-0.13,0.13,1.07,-0.02,0.02,1.77,-1.24,1.24,5900.0,8.485025058962739,71.99565,5.4892724,0.4185268356155458,1.482677,0.70586627,0.30185862,2.0616038,224.14462,246.9871523999998,1.07,1.1481536,0.79822596,1.8747492,1.0110487,1.7774328,1.0690117,1.7774328,0.9759549,1.7774328,2.8931022,2.5427663,0.39989884,1.0,1.0,0.0,0.38095522
15.176287,4.01318,0.051386,0.148622,0.41353500000000004,-0.22926199999999997,0.16433000000000014,57.6207,1.05,-0.13,0.13,1.05,-0.07,0.07,1.77,-1.24,1.24,5900.0,1.9446365574658457,3.7816114,0.94229797,0.23480082213328418,0.05195352,439.70418,329.57641,599.88158,1161.768,1313.5335680000007,1.05,1.1481536,0.79822596,1.8747492,1.0110487,1.7774328,1.0690117,1.7774328,0.9759549,1.7774328,2.8931022,2.5427663,0.39989884,0.0,0.0,0.0,0.1777448
2352.3881,12.6673,3.979432,0.114614,0.7283399999999999,-0.14310999999999985,0.10862600000000004,57.6207,1.05,-0.13,0.13,1.05,-0.07,0.07,1.77,-1.24,1.24,5900.0,13.62738290068067,185.70556,14.660232,1.1573289196827674,4.0055696,0.072984267,0.058359134,0.092489519,132.09201,151.9609475000001,1.05,1.1481536,0.79822596,1.8747492,1.0110487,1.7774328,1.0690117,1.7774328,0.9759549,1.7774328,2.8931022,2.5427663,0.39989884,0.0,0.0,0.0,0.14117182
622.94289,13.452,0.54,0.04,0.3263399999999999,-0.179519,0.156336,182.192,0.67,-0.07,0.07,11.02,-0.48,0.48,4.5,-1.0,1.0,4835.0,6.805040078705794,46.30857,3.4425044,0.2559102360578284,0.540432,194.3391,179.53363,210.70266,950.94321,1074.3006500000001,11.02,56.623929,5.9386745,14.455726,7.5222286,13.705315,7.9621457,13.705315,7.2619313,13.705315,20.317196,0.35127937,0.40220907,0.0,0.0,0.0,0.072098923
75.325237,10.30199,1.837,0.035,0.36084000000000005,-0.23401499999999997,0.16705400000000004,37.6506,0.9,-0.01,0.01,0.98,-0.03,0.03,9.67,-1.333,1.333,5638.0,2.704018704387256,7.3117171,0.70973832,0.06889332329113666,1.8381252,0.27042563,0.25229055,0.29021981,183.67797,193.48727149999996,0.98,0.91201084,0.7226882,1.7092672,0.91537766,1.6205405,0.96808449,1.6205405,0.88363882,1.6205405,2.57848,1.5399547,0.50413102,0.0,0.0,0.0,0.2903567
772.32205,13.2278,0.84,0.38,0.37089000000000005,-0.21288800000000005,0.16433200000000006,37.8478,1.2,-0.1,0.1,1.2,-0.02,0.02,6.39,-1.94,1.94,5645.0,7.641091621321153,58.386281,4.4139071,0.3336841472201571,0.900648,2.0811627,1.0108419,5.0079277,297.28628,339.25385770000014,1.2,1.3583134,0.88160054,2.0846965,1.1166604,1.9764817,1.1809492,1.9764817,1.0779414,1.9764817,3.1467611,1.7154458,0.51784771,0.0,0.0,0.0,0.34359045
575.90434,13.452,2.8145,0.031,0.667236,-0.1653649999999999,0.11203000000000002,37.8478,1.02,-0.02,0.02,1.11,-0.08,0.08,6.39,-1.94,1.94,5748.0,6.543072709038597,42.8118,3.1825602,0.23658639975187432,2.8158524,0.14601796,0.13730304,0.1554354,157.45925,171.73002069999998,1.11,1.1561122,0.80837452,1.9060389,1.0239074,1.8070981,1.0827531,1.8070981,0.98838995,1.8070981,2.9031119,1.9395462,0.49054069,0.0,0.0,0.0,0.19450123
119.96418,13.5641,2.248182,0.547783,0.35577000000000003,-0.16794800000000007,0.13897199999999993,73.0961,0.96,-0.12,0.12,1.37,-0.03,0.03,7.2,-2.0,2.0,5568.0,2.9739269973052305,8.8442417,0.65203307,0.04807050018153564,2.5854837,0.28629159,0.099980873,1.171233,174.61443,192.48168539999998,1.37,1.2105981,0.83604389,1.981474,1.0589592,1.8786172,1.1200081,1.8786172,1.0222517,1.8786172,2.970734,1.3951554,0.49038517,0.0,0.0,0.0,0.27471501
26.618095,5.58258,0.287149,0.239894,0.39848000000000033,-0.19440900000000014,0.11470999999999992,22.5279,0.73,-0.08,0.08,0.74,-0.05,0.08,4.396000000000001,-3.9629999999999996,4.029680000000001,4595.32,2.1835895522566267,4.7680634,0.85409673,0.15299319163334088,0.29541159,2.7142886,1.7140215,4.5607584,323.41089,366.3750643999998,0.74,0.21727012,0.37146848,0.91375664,0.47052233,0.86632142,0.49818163,0.86632142,0.45424082,0.86632142,1.2585306,0.23946338,0.41539259,0.0,0.0,0.0,0.40937843
562.23774,13.452,1.084,0.303,0.48668999999999996,-0.24726500000000004,0.15167199999999992,16.3292,0.83,-0.01,0.01,0.76,-0.02,0.02,0.96,-1.7356599999999998,3.163299999999999,4965.0,6.4649708009879765,41.795847,3.1070359,0.23097204426559864,1.1337605,0.27469632,0.15418872,0.53885992,181.16524,192.40661179999998,0.76,0.30760968,0.43513975,1.0535379,0.55116907,0.99884829,0.58331515,0.99884829,0.53209394,0.99884829,1.4974895,0.47168175,0.33390998,0.0,0.0,0.0,0.2698851
1204.2503,13.0036,1.74,0.159,0.7207700000000007,-0.176935,0.12483999999999995,16.3292,0.83,-0.01,0.01,0.76,-0.02,0.02,0.96,-1.7944599999999997,3.0625600000000004,4965.0,9.623356633434897,92.608993,7.1217965,0.5476788346593704,1.7619945,0.102911,0.075637059,0.14365128,143.60825,159.83042700000004,0.76,0.30760968,0.43513975,1.0535379,0.55116907,0.99884829,0.58331515,0.99884829,0.53209394,0.99884829,1.4974895,0.47168175,0.33390998,0.0,0.0,0.0,0.16443175
282.86692,13.9004,0.87,0.57,0.42429,-0.16850799999999996,0.11793999999999995,26.1548,0.65,-0.05,0.05,0.85,-0.02,0.02,10.0,-5.0,5.0,4875.0,4.511047830699916,20.349553,1.4639545,0.10531743379818746,1.0113315,0.57846547,0.19282449,2.5705413,206.85667,231.76051880000003,0.85,0.35974934,0.47252062,1.1482676,0.59851839,1.0886601,0.63349161,1.0886601,0.57780673,1.0886601,1.6194359,0.37248622,0.45484416,1.0,1.0,0.0,0.35934231
508.5248,13.5641,2.9,0.7,0.6313629999999999,-0.09408599999999995,0.06634399999999997,67.4386,0.99,-0.07980000000000007,0.08469999999999998,1.18,-0.01,0.01,4.291459999999999,-2.1670099999999994,2.263109999999999,5605.0,6.1229480879252804,37.490494,2.7639499,0.2037695042863243,3.6105,0.20484196,0.050618138,1.6254046,152.01363,175.80204279999995,1.18,1.2302688,0.84099274,1.990999,1.0652265,1.8876478,1.1265968,1.8876478,1.0282967,1.8876478,2.9947721,1.5020473,0.45979353,0.0,0.0,0.0,0.23196073
365.5022,13.6762,0.0925,0.029,0.34365000000000007,-0.19533999999999993,0.17242000000000002,31.8766,0.92,-0.03,0.03,0.85,-0.04,0.04,0.35,-2.1769999999999996,2.552299999999999,5387.0,5.169663509748435,26.725421,1.9541555,0.14288731174099947,0.092538896,68.061142,64.251872,72.156935,731.64634,825.8736765999998,0.85,0.58210322,0.58572965,1.3962276,0.74190681,1.3237502,0.78481871,1.3237502,0.71620547,1.3237502,2.0599836,1.0078922,0.29207796,0.0,0.0,0.0,0.081049593
572.09041,13.452,2.01,0.181,0.40787,-0.17730399999999996,0.13315000000000007,131.849,1.34,-0.0897999999999999,0.0898999999999999,4.44,-0.10029999999999983,0.09989999999999982,2.7,-0.5,0.5,4846.0,6.52137094990845,42.528279,3.1614837,0.23501960487825752,2.0429248,2.4651366,1.7382334,3.6144322,317.24865,360.1744020000001,4.44,9.7948999,2.4687655,6.0066043,3.127064,5.694796,3.3098994,5.694796,3.018855,5.694796,8.4501374,0.45102776,0.46539359,0.0,0.0,0.0,0.32134257
1052.0107,13.1157,4.1,0.563,0.3463300000000001,-0.19179099999999993,0.16104600000000008,148.934,1.35,-0.08050000000000004,0.08329999999999999,2.39,-0.14820000000000008,0.15860000000000007,5.051020000000001,-1.9561800000000003,1.8044699999999998,5671.0,8.956005288438247,80.21003,6.1155737,0.46627886861859996,4.7497864,0.65646576,0.2220825,2.8409881,213.94378,242.84002499999988,2.39,9.1201084,2.2808917,5.3895448,2.8890404,5.1097781,3.055295,5.1097781,2.788856,5.1097781,8.1538698,1.865636,0.50987343,1.0,1.0,0.0,0.37561506
3480.2166,12.4431,1.25,0.27,0.39020100000000013,-0.18579599999999996,0.14143699999999992,497.823,2.24,-0.88,0.88,38.41,-4.84,4.84,5.54336,-3.0629199999999996,3.4289000000000005,4175.0,16.72394926626735,279.69048,22.477556,1.8064273501376127,1.2955625,287.48599,171.62183,519.43864,1034.3595,1240.371369,38.41,432.51383,16.797203,42.14898,21.276286,39.960765,22.538587,39.960765,20.539522,39.960765,56.151812,0.16902043,0.60362489,0.0,0.0,0.0,0.075130777
1709.9147,12.7794,1.98,0.34,0.39828,-0.19541199999999992,0.12671999999999997,70.7832,1.03,-0.15,0.15,1.34,-0.04,0.04,7.187,-0.66,0.66,5783.0,11.567299780587055,133.80242,10.470164,0.8193001872711253,2.094444,0.49356602,0.25849969,1.0655694,208.72423,225.35360219999998,1.34,1.8197009,1.0120458,2.3840322,1.2818812,2.2602792,1.3555103,2.2602792,1.2374088,2.2602792,3.6421998,2.0664581,0.50187457,1.0,1.0,0.0,0.34971096
473.56372,13.5641,2.62,0.22,0.39119599999999993,-0.18455800000000003,0.1360400000000001,105.155,1.23,-0.15,0.22,1.3,-0.04,0.07,2.31,-1.886,1.886,6289.0,5.908724217114654,34.913022,2.5739284,0.18976035086663948,2.683404,0.35332161,0.23156758,0.56651082,194.60915,216.7401272,1.3,2.3659197,1.119044,2.606604,1.4173879,2.4712981,1.4981756,2.4712981,1.3681057,2.4712981,4.1530176,5.2293968,0.44068527,0.0,0.0,0.0,0.30266721
451.31576,13.5641,1.44,0.33,0.38966999999999996,-0.174297,0.12265999999999996,51.4736,0.95,-0.13070000000000018,0.12900000000000017,0.96,-0.05,0.04,9.7,-3.4429499999999997,3.1423999999999976,5799.0,5.768259078144133,33.272813,2.4530056,0.1808454350541128,1.518408,0.49126044,0.2621632,1.0330597,208.76986,226.0178752,0.96,0.96161228,0.73499057,1.7306556,0.93095613,1.6408188,0.98441458,1.6408188,0.89865621,1.6408188,2.6476695,2.0675688,0.51356411,1.0,1.0,0.0,0.34403071
133.48776,14.3488,4.49,0.49,0.69124,-0.12363899999999992,0.07604800000000007,51.4736,0.95,-0.12469999999999988,0.12049999999999983,0.96,-0.05,0.04,9.7,-3.588100000000001,3.2167999999999988,5799.0,3.0500919466698138,9.3030609,0.64835114,0.045185042872683295,5.0290245,0.054717859,0.021484971,0.18338633,117.16215,154.54209580000006,0.96,0.96161228,0.73499057,1.7306556,0.93095613,1.6408188,0.98441458,1.6408188,0.89865621,1.6408188,2.6476695,2.0675688,0.51356411,0.0,0.0,0.0,0.11693108
794.57001,13.2278,6.15,0.61,0.6721699999999996,-0.14835699999999993,0.09584900000000005,51.2993,0.93,-0.12109999999999983,0.1199999999999998,0.99,-0.03,0.05,9.7,-3.6508999999999983,3.5112499999999978,5805.0,7.750367118893817,60.06819,4.5410567,0.34329644763290357,7.2942075,0.032681692,0.009990748,0.17026311,99.574392,153.90697680000005,0.99,0.97948999,0.7415231,1.7457635,0.93923022,1.6551425,0.99315849,1.6551425,0.90664241,1.6551425,2.6721681,2.0742278,0.50993456,0.0,0.0,0.0,0.10110158
10.10693,3.16122,0.0444,0.45,0.4931799999999999,-0.24955100000000013,0.16407999999999995,24.0125,1.09,-0.08130000000000007,0.07790000000000004,1.16,-0.02,0.01,5.6,-1.32,1.28,5966.0,1.7880607435336113,3.1971614,1.0113695,0.31993009507460285,0.0488955,817.27594,347.13472,2412.7298,1306.565,1501.1215799999993,1.16,1.4387986,0.88998016,2.0869503,1.1272643,1.9786188,1.1918229,1.9786188,1.0881254,1.9786188,3.2386482,2.8837833,0.49060467,0.0,0.0,0.0,0.20474388
29.303742,5.90767,2.3928,0.11,0.35193000000000013,-0.18161699999999992,0.17415500000000006,24.0125,1.09,-0.08969999999999992,0.08549999999999996,1.16,-0.02,0.01,5.6,-1.32,1.28,5966.0,2.227170302957881,4.9602875,0.83963517,0.14212628313310413,2.4072764,0.25283122,0.20395823,0.31725406,180.24458,194.54111169999996,1.16,1.4387986,0.88998016,2.0869503,1.1272643,1.9786188,1.1918229,1.9786188,1.0881254,1.9786188,3.2386482,2.8837833,0.49060467,0.0,0.0,0.0,0.34408951
511.70308,13.5641,0.81,0.23,0.3170799999999999,-0.20366900000000004,0.147187,26.1804,1.1,-0.07,0.07,1.22,-0.03,0.03,8.4,-1.4,1.6,5736.0,6.142052496557993,37.724809,2.7812246,0.20504306368811379,0.8314245,2.8172932,1.8122568,4.6243267,326.73513,370.5195140999999,1.22,1.7988709,1.0090775,2.3800462,1.2781232,2.2565001,1.3515939,2.2565001,1.2337897,2.2565001,3.6212939,1.9483975,0.52650474,0.0,0.0,0.0,0.30327511
260.61896,13.9004,5.8,0.12,0.6178819999999999,-0.15322000000000002,0.10668000000000005,26.1804,1.1,-0.04,0.07,1.25,-0.04,0.04,8.4,-1.4,1.6,5585.0,4.330014541235566,18.749026,1.348812,0.0970340401286671,5.84176,0.053863388,0.042629277,0.069052383,122.40201,151.64929420000007,1.25,1.7988709,1.0181213,2.4117748,1.2895835,2.2865815,1.3639056,2.2865815,1.2448789,2.2865815,3.6212939,1.5031895,0.52650474,0.0,0.0,0.0,0.11807753
1880.6137,12.7794,4.183784,0.164345,0.35166000000000003,-0.185985,0.16335300000000008,82.4251,1.65,-0.1,0.1,3.93,-0.15310000000000007,0.1696000000000001,5.923619999999995,-2.3353099999999993,2.42794,4992.0,12.130943103665848,147.15978,11.51539,0.9010900699284262,4.2402845,0.50096472,0.3645005,0.70763199,213.24155,233.50624779999987,3.93,8.6496792,2.3044897,5.5734768,2.9189767,5.2841557,3.0891268,5.2841557,2.8179514,5.2841557,7.9407911,0.62124496,0.54514552,1.0,1.0,0.0,0.35141734
4174.7662,12.331,2.325263,0.344143,0.5286199999999998,-0.18791100000000008,0.11954999999999993,51.4359,1.18,-0.16,0.16,1.68,-0.1,0.07,4.760439999999999,-1.1903499999999996,1.0482500000000001,6182.43,18.3999621843462,338.5586,27.455892,2.226574676441614,2.4629586,0.73017763,0.37945903,1.5938136,230.05797,250.08744949999974,1.68,3.7068072,1.4097677,3.2904287,1.7856255,3.1196261,1.8875567,3.1196261,1.7235688,3.1196261,5.1983291,4.294673,0.48750431,1.0,1.0,0.0,0.38894519
4.7197458,1.65908,0.0964,0.0,0.52,-0.05,0.04,14.682,0.87,-0.04,0.04,1.06,-0.02,0.02,12.3,-2.9,1.2,5664.0,1.6866526008415166,2.844797,1.7146834,1.0335146204875507,0.0964,111.64671,111.64671,111.64671,828.14502,935.25966,1.06,1.0375284,0.76963459,1.818941,0.97484063,1.7245213,1.0309462,1.7245213,0.94103662,1.7245213,2.7501968,1.592206,0.51885831,0.0,0.0,0.0,0.28367584
11.238398,2.9146,0.1721,0.0,0.872,-0.007,0.007,14.682,0.87,-0.04,0.04,1.06,-0.02,0.02,12.3,-2.9,1.2,5664.0,1.96364385955395,3.8558973,1.3229593,0.4539076754161241,0.1721,35.029849,35.029849,35.029849,619.80414,699.7888689999995,1.06,1.0375284,0.76963459,1.818941,0.97484063,1.7245213,1.0309462,1.7245213,0.94103662,1.7245213,2.7501968,1.592206,0.51885831,0.0,0.0,0.0,0.2479118
8.8197271,2.56709,0.425,0.0,0.41,-0.21,0.14,14.682,0.87,-0.04,0.04,1.06,-0.02,0.02,12.3,-2.9,1.2,5664.0,1.8535616110150064,3.4356906,1.33836,0.5213529827952299,0.425,5.744102,5.744102,5.744102,394.41229,445.42671,1.06,1.0375284,0.76963459,1.818941,0.97484063,1.7245213,1.0309462,1.7245213,0.94103662,1.7245213,2.7501968,1.592206,0.51885831,0.0,0.0,0.0,0.41355506
680.15193,13.3399,1.29,0.25,0.3710159999999999,-0.170716,0.13923,105.168,1.48,-0.12,0.12,3.78,-0.1,0.1,4.0,-1.0,1.0,4989.0,7.140468052244718,50.986284,3.8220889,0.28651556020589936,1.3303125,4.22508,2.6181863,7.2727398,360.88979,411.37181780000026,3.78,6.8076936,2.0447334,4.9458404,2.5899571,4.6891001,2.7409376,4.6891001,2.5003195,4.6891001,7.0447206,0.5960515,0.51363595,0.0,0.0,0.0,0.25117294
266.97552,13.9004,5.13,0.103,0.6557759999999998,-0.1462539999999999,0.08798000000000006,47.874,0.88,-0.02,0.02,1.19,-0.03,0.03,4.2773699999999995,-2.357339999999999,2.679920000000001,5773.19,4.382501482328526,19.206319,1.3817098,0.09940072403424435,5.1572121,0.052009334,0.042522055,0.064295471,121.42202,150.9755623000001,1.19,1.3614447,0.87590357,2.0638658,1.1094406,1.9567324,1.1731753,1.9567324,1.0709522,1.9567324,3.150386,1.928068,0.44209135,0.0,0.0,0.0,0.11637362
51.256122,8.21693,0.534309,0.651427,0.5660529999999999,-0.13730699999999996,0.07462400000000007,43.465,1.0,-0.06,0.06,1.04,-0.05,0.06,4.68002,-2.561109999999998,2.9373699999999987,5835.31,2.497572355462884,6.2378677,0.7591482,0.09238830150646733,0.64767792,5.2400865,1.4577943,32.721073,349.0238,403.28758070000003,1.04,1.1350108,0.79676394,1.8743479,1.0091987,1.7770522,1.0671157,1.7770522,0.97417878,1.7770522,2.876496,2.2386024,0.46133648,0.0,0.0,0.0,0.26692075
63.565601,9.32672,0.89,0.36,0.40528000000000014,-0.18797200000000008,0.11677,40.4841,0.68,-0.05,0.05,0.88,-0.01,0.01,6.45,-0.74,0.74,5181.0,2.610637723935753,6.8154293,0.73074234,0.07834933972044031,0.947672,0.62281713,0.31415369,1.4186003,220.57356,245.11071629999986,0.88,0.46025657,0.52662017,1.2644412,0.66703974,1.1988043,0.7057743,1.1988043,0.64394512,1.1988043,1.8317398,0.63966732,0.42919478,1.0,1.0,0.0,0.40662594
4.0395939,1.31157,0.02732,0.0,0.27,-0.17,0.14,155.317,1.04,-0.02,0.02,1.59,-0.03,0.03,8.3,-0.7,0.7,5799.0,1.7549838193109186,3.0799682,2.3483064,1.7904544824217077,0.02732,3111.993,3111.993,3111.993,1902.85,2148.9701,1.59,2.3227368,1.1423042,2.6897422,1.446869,2.5501201,1.5299528,2.5501201,1.3966693,2.5501201,4.1149425,2.1309007,0.51572197,0.0,0.0,0.0,0.28694915
2434.5625,12.6673,1.2163,0.477,0.39071000000000006,-0.23465000000000003,0.1512,155.317,1.04,-0.02,0.02,1.59,-0.03,0.03,8.3,-0.7,0.7,5799.0,13.863357926452347,192.19269,15.172349,1.19775711670416,1.3546718,1.786395,0.7197101,5.7400438,280.88712,320.65468549999997,1.59,2.3227368,1.1423042,2.6897422,1.446869,2.5501201,1.5299528,2.5501201,1.3966693,2.5501201,4.1149425,2.1309007,0.51572197,1.0,0.0,0.0,0.36423418
11.200259,3.35179,0.10519,0.071,0.5107200000000001,-0.26715800000000006,0.1650299999999999,28.2305,0.77,-0.02,0.02,0.78,-0.02,0.02,7.2,-4.8,4.8,5035.0,1.8279976468876167,3.3415753,0.99695247,0.2974388291490245,0.10545513,33.277332,28.938242,38.460919,611.32287,690.2600241000001,0.78,0.3672823,0.47388975,1.1441695,0.60025091,1.0847754,0.63520934,1.0847754,0.57947489,1.0847754,1.6363032,0.51881781,0.45562809,0.0,0.0,0.0,0.2322885
9.9607296,3.12759,0.2554,0.156,0.5204000000000002,-0.29028199999999993,0.20321999999999998,28.2305,0.77,-0.02,0.02,0.78,-0.02,0.02,7.2,-4.8,4.8,5035.0,1.7845990907773686,3.1847939,1.0182901,0.325582986870805,0.25850771,5.700436,4.2134956,7.9044803,391.84975,442.53271,0.78,0.3672823,0.47388975,1.1441695,0.60025091,1.0847754,0.63520934,1.0847754,0.57947489,1.0847754,1.6363032,0.51881781,0.45562809,0.0,0.0,0.0,0.38444593
274.92122,13.9004,0.154,0.02,0.35320000000000007,-0.1971300000000002,0.15200000000000002,79.5515,1.29,-0.04,0.04,1.67,-0.1,0.1,2.9,-0.4,0.4,6255.0,4.447239130824547,19.777936,1.4228321,0.1023590789162159,0.1540308,168.67295,162.09074,175.59268,918.06555,1035.7292249999991,1.67,3.9994475,1.4579328,3.3981046,1.8466282,3.2217128,1.9519321,3.2217128,1.782431,3.2217128,5.3996271,5.0116237,0.46503725,0.0,0.0,0.0,0.070986763
1630.4577,12.8915,2.03,0.12,0.373602,-0.20570700000000006,0.15923600000000004,79.5515,1.29,-0.04,0.04,1.67,-0.1,0.1,2.9,-0.4,0.4,6255.0,11.246128501642367,126.4754,9.8107592,0.7610254442117667,2.044616,0.97759186,0.77369872,1.253264,252.6414,281.9650958000001,1.67,3.9994475,1.4579328,3.3981046,1.8466282,3.2217128,1.9519321,3.2217128,1.782431,3.2217128,5.3996271,5.0116237,0.46503725,1.0,1.0,0.0,0.39464444
699.22161,13.3399,5.15,0.02,0.6621909999999999,-0.14958699999999994,0.10336100000000002,47.3963,1.3,-0.13,0.13,1.25,-0.02,0.02,8.4,-2.0,2.0,5867.0,7.239876101533918,52.415806,3.9292502,0.2945487066356202,5.15103,0.059220548,0.056909556,0.061650044,125.66966,152.05991130000007,1.25,1.5703628,0.93539724,2.1987115,1.1847936,2.0845785,1.2527531,2.0845785,1.1436749,2.0845785,3.3834812,2.5798982,0.55665465,0.0,0.0,0.0,0.12553576
6315.5189,12.1068,2.948979,0.098928,0.6081320000000001,-0.19284799999999996,0.15306400000000003,112.09,2.69,-0.26,0.26,11.47,-0.75,0.75,3.07,-1.47,1.47,4700.0,22.83967057021703,521.65055,43.087401,3.5589422010924037,2.9634095,7.6876265,6.3345849,9.4218818,423.44082,478.12196709999984,11.47,66.527316,6.4737166,15.8501,8.1999552,15.027295,8.6808917,15.027295,7.91622,15.027295,22.022356,0.44274386,0.59978923,0.0,0.0,0.0,0.19047169
131.89862,11.50146,0.1097,0.251,0.17,-0.11,0.12,79.5702,1.32,-0.05,0.04,2.34,-0.06,0.05,4.51,-0.5,0.5,5521.0,3.38644197962416,11.467989,0.99708987,0.08669246097336608,0.1131556,392.38932,242.70131,677.05369,1120.2168,1271.242445,2.34,4.5708819,1.6289528,3.8662783,2.0632848,3.6655826,2.1823327,3.6655826,1.9917758,3.6655826,5.7724977,1.4310537,0.50440445,0.0,0.0,0.0,0.079269546
5001.7705,12.2189,5.250541,0.681467,0.6626100000000001,-0.2239299999999999,0.168965,142.024,2.58,-0.25,0.25,12.4,-1.1,1.1,0.69,-0.2,0.2,4815.0,20.232326513501032,409.34704,33.501136,2.7417473298221737,6.4697095,3.918957,1.0144139,28.267215,320.58242,371.5881562,12.4,79.067863,7.0237229,17.111396,8.896609,16.223126,9.4171234,16.223126,8.5887571,16.223126,24.008431,0.53200036,0.46121801,0.0,0.0,0.0,0.26773321
14.648693,3.9235,0.084501,0.472252,0.44484999999999997,-0.2387030000000001,0.1442,15.2528,0.99,-0.12,0.12,0.95,-0.02,0.03,4.16,-3.2,3.0,5610.0,1.9322468599717075,3.7335778,0.95159368,0.2425369470380959,0.093923789,125.6238,51.087188,397.5787,814.25589,929.0943267000001,0.95,0.79067863,0.6740081,1.5954374,0.85371869,1.5126195,0.90289918,1.5126195,0.82412092,1.5126195,2.4008431,1.5150054,0.45215304,0.0,0.0,0.0,0.18721457
1685.3275,12.7794,7.343138,0.607482,0.6638399999999995,-0.14783699999999986,0.09857700000000003,15.2528,0.99,-0.12,0.12,0.95,-0.02,0.03,4.16,-3.2,3.0,5610.0,11.4838344128828,131.87845,10.319612,0.8075193086316982,8.6980732,0.018460088,0.005674719,0.095173812,86.397196,152.62461410000006,0.95,0.79067863,0.6740081,1.5954374,0.85371869,1.5126195,0.90289918,1.5126195,0.82412092,1.5126195,2.4008431,1.5150054,0.45215304,0.0,0.0,0.0,0.089069005
13.634821,3.76656,0.1238,0.16,0.29781099999999994,-0.20203499999999985,0.20792000000000008,11.8148,1.05,-0.05,0.05,1.39,-0.03,0.03,6.32,-1.56,0.88,5885.38,1.902620954006971,3.6199666,0.96108028,0.255161279284837,0.12538464,146.61894,107.558,205.11628,882.23631,998.2756197000006,1.39,2.2181964,1.1104823,2.6090667,1.4065593,2.4736325,1.4872155,2.4736325,1.3577403,2.4736325,4.021275,2.4796946,0.49439505,0.0,0.0,0.0,0.19069082
